SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22704148,70140,Honeyeaters,Melithreptus validirostris,Strong-billed Honeyeater,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,129000,"135000-270000, 165000",estimated,Decreasing,inferred
22704193,70450,Honeyeaters,Philemon fuscicapillus,Dusky Friarbird,NT,False,False,False,False,True,Not a migrant,True,False,False,2500,B1b(iii),2600,Unknown,not applicable,Decreasing,suspected
22704256,70610,Honeyeaters,Vosea whitemanensis,Bismarck Honeyeater,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1,25400,2500-9999,estimated,Decreasing,estimated
216552510,70750,Honeyeaters,Myzomela prawiradilagae,Alor Myzomela,VU,False,False,False,False,True,Not a migrant,True,False,False,188,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",0,"3000-12000, 4000-9999",inferred,Decreasing,suspected
103686945,70810,Honeyeaters,Myzomela batjanensis,Bacan Myzomela,VU,False,False,False,False,True,Not a migrant,True,False,False,90,C2a(ii),100,2500-9999,estimated,Decreasing,inferred
22703891,70920,Honeyeaters,Myzomela malaitae,Malaita Myzomela,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),6000,Unknown,not applicable,Unknown,not applicable
22706104,71380,Honeyeaters,Macgregoria pulchra,Macgregor's Honeyeater,VU,False,False,False,False,True,Nomadic,True,False,False,500,B2ab(v); C2a(i),131000,2500-9999,suspected,Decreasing,inferred
22704046,71670,Honeyeaters,Bolemoreus hindwoodi,Eungella Honeyeater,NT,False,False,False,False,True,Not a migrant,True,False,False,300,B1ab(iii)+2ab(iii); D2,420,"2000-4700, 2500-3000",estimated,Stable,suspected
22704415,71710,Honeyeaters,Anthochaera phrygia,Regent Honeyeater,CR,False,False,False,False,True,Nomadic,True,False,False,0,A2bce,129000,350-400,estimated,Decreasing,inferred
22704441,71920,Honeyeaters,Manorina melanotis,Black-eared Miner,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),14000,"400-2000, 1000",estimated,Decreasing,inferred
22704264,71970,Honeyeaters,Melionyx princeps,Long-bearded Honeyeater,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),29100,2500-9999,estimated,Decreasing,suspected
22704493,72050,Pardalotes,Pardalotus quadragintus,Forty-spotted Pardalote,EN,False,False,False,False,True,Not a migrant,True,False,False,200,"B2ab(ii,iii,iv,v)",19500,"1400-11200, 1800",estimated,Decreasing,estimated
22704520,72090,Thornbills,Oreoscopus gutturalis,Fernwren,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,23000,"450000-1000000, 660000",estimated,Decreasing,estimated
22704697,72170,Thornbills,Gerygone hypoxantha,Biak Gerygone,NT,False,False,False,False,True,Not a migrant,True,True,False,0,B1b(iii),3600,15000-45000,suspected,Decreasing,suspected
22704513,72330,Thornbills,Pycnoptilus floccosus,Pilotbird,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc,182000,"10000-143000, 88000",estimated,Decreasing,suspected
22704546,72520,Thornbills,Sericornis keri,Atherton Scrubwren,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,17600,"120000-550000, 260000",estimated,Decreasing,estimated
22704748,72620,Thornbills,Aphelocephala leucopsis,Southern Whiteface,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,52300000,"236000-954000, 477000",estimated,Decreasing,inferred
22704751,72630,Thornbills,Aphelocephala pectoralis,Chestnut-breasted Whiteface,NT,False,False,False,False,True,Not a migrant,True,False,False,294,"A2b; B2b(ii,iii,v)",244000,"1500-6000, 3000",suspected,Decreasing,inferred
22704627,72730,Thornbills,Acanthiza katherina,Mountain Thornbill,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,18600,"380000-1770000, 820000",estimated,Decreasing,estimated
22705397,72900,Mohouas,Mohoua ochrocephala,Yellowhead,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3be+4be; C1,129000,"5000-20000, 5000-10000",estimated,Decreasing,inferred
22706378,73220,Old World Orioles,Oriolus isabellae,Isabela Oriole,CR,False,False,False,False,True,Not a migrant,True,False,False,0,"C2a(i,ii)",8900,50-249,estimated,Decreasing,suspected
22706449,73270,Old World Orioles,Oriolus mellianus,Silver Oriole,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),236000,1000-10000,estimated,Decreasing,inferred
22706404,73300,Old World Orioles,Oriolus crassirostris,Sao Tome Oriole,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),640,2500-9999,estimated,Decreasing,inferred
22724568,73730,Whistlers,Coracornis sanghirensis,Sangihe Whistler,CR,False,False,False,False,True,Not a migrant,True,False,False,12,"B1ab(ii,iii,v); C2a(i,ii)",8,50-249,estimated,Decreasing,inferred
22705434,73750,Whistlers,Pachycephala rufogularis,Red-lored Whistler,VU,False,False,False,False,True,Not a migrant,True,False,False,1400,"B2ab(ii,iii,v)",196000,"1000-5000, 4100",estimated,Decreasing,inferred
103693426,74070,Whistlers,Pachycephala feminina,Rennell Whistler,NT,False,False,False,False,True,Not a migrant,True,False,False,726,B1b(iii)+2b(iii); C2a(ii),990,6000-15000,suspected,Decreasing,inferred
22705510,74090,Whistlers,Pachycephala jacquinoti,Tongan Whistler,NT,False,False,False,False,True,Not a migrant,True,False,False,240,B1b(iii)+2b(iii),1500,Unknown,not applicable,Unknown,not applicable
22705553,74230,Whistlers,Colluricincla boweri,Bower's Shrike-thrush,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3c+4bc,17600,"250000-490000, 350000",estimated,Decreasing,estimated
22705251,74810,Vireos,Vireo gracilirostris,Noronha Vireo,VU,False,False,False,False,True,Not a migrant,True,False,False,40,D1,40,700-1000,estimated,Decreasing,suspected
22705146,74860,Vireos,Vireo masteri,Choco Vireo,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B2b(i,ii,iii)",34500,14200-17000,estimated,Decreasing,inferred
22705225,74900,Vireos,Vireo osburni,Blue Mountain Vireo,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(i,ii,iii)+2b(i,ii,iii,v)",13500,Unknown,not applicable,Decreasing,suspected
22705159,74960,Vireos,Vireo atricapilla,Black-capped Vireo,NT,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),601000,10000-19999,estimated,Decreasing,estimated
22705203,74990,Vireos,Vireo caribaeus,San Andres Vireo,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D2,21,2500-9999,suspected,Stable,suspected
22705194,75000,Vireos,Vireo bairdi,Cozumel Vireo,NT,False,False,False,False,True,Not a migrant,True,False,False,360,"B1ab(ii,iii,v)+2ab(ii,iii,v); D2",550,20000-49999,estimated,Unknown,not applicable
22706744,75090,Cuckooshrikes,Pericrocotus igneus,Fiery Minivet,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,4230000,Unknown,not applicable,Decreasing,inferred
22706508,75270,Cuckooshrikes,Coracina bicolor,Pied Cuckooshrike,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,448000,Unknown,not applicable,Decreasing,inferred
103694300,75400,Cuckooshrikes,Coracina dobsoni,Andaman Cuckooshrike,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),10100,2500-9999,estimated,Decreasing,inferred
103694489,75510,Cuckooshrikes,Ceblepyris cucullatus,Comoro Cuckooshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,540,"B1ab(ii,iii,v)",1206,1000-2499,suspected,Decreasing,inferred
22706535,75650,Cuckooshrikes,Edolisoma anale,New Caledonian Cicadabird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),16400,8000-15000,suspected,Decreasing,suspected
22706629,75660,Cuckooshrikes,Edolisoma ostentum,White-winged Cicadabird,NT,False,False,False,False,True,Not a migrant,True,False,False,606-2734,"""B2ab(ii,iii,v); C2a(i)""",26000,2500-9999,estimated,Decreasing,inferred
22706596,75730,Cuckooshrikes,Edolisoma mindanense,Black-bibbed Cicadabird,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,750000,Unknown,not applicable,Decreasing,suspected
103702544,75760,Cuckooshrikes,Edolisoma pygmaeum,New Georgia Cicadabird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),6800,Unknown,not applicable,Decreasing,suspected
103702615,75850,Cuckooshrikes,Edolisoma rostratum,Rossel Cicadabird,NT,False,False,False,False,True,Not a migrant,True,False,False,432,B1b(iii)+2b(iii),432,Unknown,not applicable,Decreasing,suspected
22706684,75950,Cuckooshrikes,Lalage sharpei,Samoan Triller,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(ii,iii,v)",4640,20000,estimated,Decreasing,inferred
103702845,76010,Cuckooshrikes,Lalage leucoptera,Biak Triller,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),3600,Unknown,not applicable,Decreasing,suspected
103702904,76040,Cuckooshrikes,Lalage conjuncta,Mussau Triller,VU,False,False,False,False,True,Not a migrant,True,False,False,412,"B1ab(ii,iii)+2ab(ii,iii)",412,Unknown,not applicable,Decreasing,suspected
22706564,76130,Cuckooshrikes,Lalage typica,Mauritius Cuckooshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),200,420,estimated,Decreasing,inferred
22706569,76140,Cuckooshrikes,Lalage newtoni,Reunion Cuckooshrike,CR,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(iii),27,110,estimated,Increasing,estimated
22706279,76290,Woodswallows and Butcherbirds,Cracticus louisiadensis,Tagula Butcherbird,NT,False,False,False,False,True,Not a migrant,True,False,False,500,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",2000,11500 - 23200,estimated,Decreasing,inferred
22729398,76520,Vangas and allies,Tylas eduardi,Tylas Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,560000,Unknown,not applicable,Decreasing,suspected
22724537,76540,Vangas and allies,Calicalicus rufocarpalis,Red-shouldered Vanga,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),13400,8000-20000,estimated,Decreasing,inferred
22708069,76550,Vangas and allies,Hypositta corallirostris,Nuthatch Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,255000,Unknown,not applicable,Decreasing,inferred
103703653,76580,Vangas and allies,Cyanolanius comorensis,Comoro Blue Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,256,B1ab(iii)+2ab(iii); C2a(ii),256,2500-9999,inferred,Decreasing,suspected
103703584,76590,Vangas and allies,Cyanolanius madagascarinus,Madagascar Blue Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,655000,Unknown,not applicable,Decreasing,inferred
22716772,76610,Vangas and allies,Mystacornis crossleyi,Crossley's Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,290000,Unknown,not applicable,Decreasing,inferred
22707821,76620,Vangas and allies,Pseudobias wardi,Ward's Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,280000,Unknown,not applicable,Decreasing,inferred
22708016,76640,Vangas and allies,Schetba rufa,Rufous Vanga,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,606000,Unknown,not applicable,Decreasing,inferred
22708028,76680,Vangas and allies,Xenopirostris damii,Van Dam's Vanga,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,34000,2800-7000,estimated,Decreasing,inferred
22730676,76750,Vangas and allies,Prionops caniceps,Red-billed Helmetshrike,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,1420000,Unknown,,Decreasing,inferred
22707794,76780,Vangas and allies,Prionops gabela,Gabela Helmetshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),19300-80000,1000-4500,estimated,Decreasing,inferred
22707998,76920,Vangas and allies,Philentoma velata,Maroon-breasted Philentoma,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,4410000,Unknown,not applicable,Decreasing,inferred
22707842,76970,Batises and Wattle-eyes,Batis reichenowi,Reichenow's Batis,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",12400,Unknown,not applicable,Decreasing,suspected
103704634,77270,Batises and Wattle-eyes,Dyaphorophyia concreta,Rufous-bellied Wattle-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,212000,Unknown,not applicable,Decreasing,inferred
22707934,77320,Batises and Wattle-eyes,Platysteira albifrons,White-fronted Wattle-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),224000,5000-20000,suspected,Decreasing,inferred
22707929,77330,Batises and Wattle-eyes,Platysteira laticincta,Banded Wattle-eye,VU,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(i),5100,2900-5500,estimated,Decreasing,inferred
22706336,77400,Bristlehead,Pityriasis gymnocephala,Bornean Bristlehead,VU,False,False,False,False,True,Nomadic,True,False,False,0,A3c+4c,926000,Unknown,not applicable,Decreasing,suspected
22707741,77430,Bush-shrikes,Malaconotus monteiri,Monteiro's Bushshrike,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),43500,1000-6700,suspected,Decreasing,suspected
22707722,77440,Bush-shrikes,Malaconotus lagdeni,Lagden's Bushshrike,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c+4c,2710000,20000-49999,suspected,Decreasing,inferred
22707728,77450,Bush-shrikes,Malaconotus gladiator,Green-breasted Bushshrike,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),27600,2500-9999,estimated,Decreasing,inferred
22707747,77460,Bush-shrikes,Malaconotus alius,Uluguru Bushshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,43,B1ab(iii)+2ab(iii),140,2400,estimated,Stable,estimated
22707678,77630,Bush-shrikes,Chlorophoneus kupeensis,Mount Kupe Bushshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,0,D,7300,50-249,estimated,Decreasing,suspected
22707532,77750,Bush-shrikes,Laniarius brauni,Braun's Bushshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,3880,B1ab(iii),3500,2100-4700,estimated,Decreasing,suspected
22707540,77760,Bush-shrikes,Laniarius amboimensis,Gabela Bushshrike,EN,False,False,False,False,True,Not a migrant,True,False,False,3612,C2a(i),5009,1000-2499,estimated,Decreasing,inferred
22707593,77870,Bush-shrikes,Laniarius mufumbiri,Papyrus Gonolek,NT,False,False,False,False,True,Not a migrant,True,True,False,0,A2c+3c+4c,276000,1420000-2000000,estimated,Decreasing,inferred
103707799,78030,Silktails,Lamprolia klinesmithi,Natewa Silktail,VU,False,False,False,False,True,Not a migrant,True,False,False,356,C2a(ii),356,3000-5000,estimated,Decreasing,inferred
103707785,78040,Silktails,Lamprolia victoriae,Taveuni Silktail,NT,False,False,False,False,True,Not a migrant,True,False,False,620,B1b(iii)+2b(iii),620,10000-16000,suspected,Decreasing,suspected
22707085,78050,Silktails,Eutrichomyias rowleyi,Cerulean Flycatcher,CR,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(i,ii,iii,v); C2a(i,ii); D",16,21-100,estimated,Decreasing,suspected
103707852,78090,Fantails,Rhipidura sauli,Tablas Fantail,VU,False,False,False,False,True,Not a migrant,True,False,False,140,B1ab(iii)+2ab(iii),0,2500-5000,estimated,Decreasing,suspected
103709405,78260,Fantails,Rhipidura coultasi,White-gorgeted Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(iii,v)",9700,Unknown,not applicable,Decreasing,inferred
22706906,78410,Fantails,Rhipidura matthiae,Mussau Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,512,B1b(iii)+2b(iii),530,Unknown,not applicable,Unknown,not applicable
22706910,78420,Fantails,Rhipidura malaitae,Malaita Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D1,2650,250-999,suspected,Unknown,not applicable
103710745,78600,Fantails,Rhipidura rufilateralis,Taveuni Streaked Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,620,B1b(iii)+2b(iii); C2a(ii),620,5000-9999,estimated,Decreasing,suspected
22706861,78610,Fantails,Rhipidura tenebrosa,Dusky Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(iii,v)",4300,Unknown,not applicable,Decreasing,inferred
22706875,78640,Fantails,Rhipidura personata,Kadavu Fantail,NT,False,False,False,False,True,Not a migrant,True,True,False,0,B1b(iii),910,1500-7000,estimated,Decreasing,suspected
22706947,78840,Drongos,Dicrurus fuscipennis,Comoro Drongo,EN,False,False,False,False,True,Not a migrant,True,False,False,316,B1ab(iii)+2ab(iii); D,510,70-200,estimated,Stable,suspected
22706943,78850,Drongos,Dicrurus aldabranus,Aldabra Drongo,NT,False,False,False,False,True,Not a migrant,True,False,False,180,D1,390,1000-1500,estimated,Stable,inferred
22706957,78870,Drongos,Dicrurus waldenii,Mayotte Drongo,VU,False,False,False,False,True,Not a migrant,True,False,False,376,C2a(ii),420,"4000-6000,5000",estimated,Decreasing,inferred
22706999,79030,Drongos,Dicrurus megarhynchus,Ribbon-tailed Drongo,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),19200,100000-499999,suspected,Decreasing,suspected
22707368,79230,Monarch-flycatchers,Myiagra atra,Biak Flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),8000,Unknown,not applicable,Decreasing,suspected
22707383,79260,Monarch-flycatchers,Myiagra cervinicauda,Makira Flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(iii,v)",5100,Unknown,not applicable,Decreasing,inferred
103711371,79350,Monarch-flycatchers,Myiagra hebetior,Mussau Flycatcher,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),390,2500-9999,suspected,Decreasing,suspected
103711391,79370,Monarch-flycatchers,Myiagra cervinicolor,Djaul Flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,124,B1ab(iii)+2ab(iii); C2a(ii),165,2500-9999,suspected,Decreasing,suspected
22707285,79540,Monarch-flycatchers,Symposiachrus sacerdotum,Flores Monarch,EN,False,False,False,False,True,Not a migrant,True,False,False,348-696,B1ab(iii)+2ab(iii),820,2500-9999,estimated,Decreasing,suspected
22707294,79550,Monarch-flycatchers,Symposiachrus boanensis,Black-chinned Monarch,CR,False,False,False,False,True,Not a migrant,True,False,False,140,C2a(ii),165,100-200,estimated,Decreasing,inferred
